participant,country,condition,problem,num_distance,correctness,congruency,rt,log_rt
19946,UK,magnitude,9 | 4,5,TRUE,neutral,0.6672,-0.1757439623703177
19946,UK,magnitude,8 | 9,1,TRUE,neutral,0.7285,-0.13757044389399103
19946,UK,magnitude,9 | 7,2,TRUE,neutral,0.5529,-0.2573534100612638
19946,UK,magnitude,7 | 9,2,TRUE,incongruent,0.6344,-0.19763682569045263
19946,UK,magnitude,2 | 4,2,TRUE,congruent,0.4829,-0.3161427945996536
19946,UK,magnitude,1 | 2,1,TRUE,congruent,0.6,-0.2218487496163564
19946,UK,magnitude,7 | 2,5,TRUE,neutral,0.5035,-0.29800052511036323
19946,UK,magnitude,8 | 6,2,TRUE,neutral,0.6664,-0.17626501160126884
19946,UK,magnitude,9 | 8,1,TRUE,congruent,0.5351,-0.2715650490257452
19946,UK,magnitude,7 | 9,2,TRUE,congruent,0.5335,-0.2728655762395113
19946,UK,magnitude,2 | 4,2,TRUE,neutral,0.5014,-0.2998156703778023
19946,UK,magnitude,4 | 9,5,TRUE,incongruent,0.5015,-0.29972906264356314
19946,UK,magnitude,1 | 6,5,TRUE,incongruent,0.4319,-0.36461679595250146
19951,UK,magnitude,9 | 8,1,TRUE,congruent,0.8497,-0.07073438174693446
19951,UK,magnitude,2 | 1,1,TRUE,incongruent,0.6668,-0.17600440884403232
19951,UK,magnitude,7 | 9,2,TRUE,incongruent,0.7209,-0.1421249744764375
19951,UK,magnitude,6 | 8,2,TRUE,neutral,0.8173,-0.08761850108119966
19951,UK,magnitude,7 | 6,1,TRUE,neutral,0.6677,-0.1754186237665174
19951,UK,magnitude,4 | 9,5,TRUE,incongruent,0.6836,-0.16519794595130077
19951,UK,magnitude,3 | 4,1,TRUE,incongruent,0.7567,-0.12107626603243281
19951,UK,magnitude,8 | 9,1,TRUE,neutral,0.6741,-0.17127567286120862
19951,UK,magnitude,4 | 2,2,TRUE,congruent,0.6835,-0.16526148109615893
19951,UK,magnitude,3 | 8,5,TRUE,congruent,0.7896,-0.1025928603384197
19951,UK,magnitude,2 | 7,5,TRUE,neutral,1.0848,0.03534967652298813
19951,UK,magnitude,3 | 8,5,TRUE,neutral,0.5833,-0.23410802356998453
19951,UK,magnitude,6 | 7,1,TRUE,incongruent,0.9418,-0.026041313893296336
19951,UK,magnitude,8 | 6,2,TRUE,incongruent,0.5912,-0.22826557461323072
19951,UK,magnitude,1 | 3,2,TRUE,congruent,0.7344,-0.13406733180681396
19951,UK,magnitude,6 | 1,5,TRUE,incongruent,0.9196,-0.03640103740275858
19951,UK,magnitude,1 | 2,1,TRUE,congruent,0.6003,-0.2216316566441262
19951,UK,magnitude,2 | 1,1,TRUE,congruent,0.9083,-0.041770685811617865
19951,UK,magnitude,8 | 6,2,TRUE,neutral,0.7003,-0.15471587365200848
19951,UK,magnitude,8 | 3,5,TRUE,incongruent,0.6011,-0.22105327203138328
19951,UK,magnitude,8 | 9,1,FALSE,congruent,0.4347,-0.361810359809163
19951,UK,magnitude,2 | 1,1,TRUE,neutral,1.0569,0.024033897900904915
19951,UK,magnitude,7 | 2,5,TRUE,congruent,1.0671,0.028205119905442746
19951,UK,magnitude,9 | 8,1,TRUE,neutral,1.3075,0.11644169753931188
19951,UK,magnitude,9 | 7,2,TRUE,congruent,0.7669,-0.1152612622303682
19951,UK,magnitude,3 | 1,2,TRUE,neutral,0.8837,-0.05369514500652506
19951,UK,magnitude,1 | 3,2,TRUE,neutral,0.6384,-0.19490712165732701
19951,UK,magnitude,4 | 3,1,TRUE,congruent,0.8583,-0.066360887475074945
19951,UK,magnitude,3 | 8,5,TRUE,incongruent,0.6868,-0.16316971351112114
19951,UK,magnitude,9 | 8,1,TRUE,incongruent,0.8245,-0.08380934001946241
19951,UK,magnitude,9 | 7,2,TRUE,neutral,0.7503,-0.12476505354983505
19951,UK,magnitude,1 | 2,1,TRUE,neutral,0.6829,-0.16564288728159496
19951,UK,magnitude,4 | 2,2,TRUE,incongruent,0.8183,-0.08708744882390304
19951,UK,magnitude,6 | 7,1,TRUE,neutral,1.3509,0.13062320168259525
19951,UK,magnitude,1 | 3,2,TRUE,incongruent,0.783,-0.10623823794205658
19951,UK,magnitude,9 | 7,2,TRUE,incongruent,0.9994,-2.606548934319938e-4
19951,UK,magnitude,6 | 8,2,TRUE,incongruent,1.1524,0.061603249608375384
19951,UK,magnitude,6 | 7,1,TRUE,congruent,0.8271,-0.08244197917456389
19951,UK,magnitude,7 | 2,5,TRUE,incongruent,0.6999,-0.15496400648658495
19951,UK,magnitude,1 | 6,5,TRUE,congruent,0.6234,-0.205233202059179
19951,UK,magnitude,1 | 2,1,TRUE,incongruent,1.3011,0.11431067686842432
19951,UK,magnitude,8 | 9,1,TRUE,incongruent,0.7342,-0.13418561983203206
19951,UK,magnitude,8 | 3,5,TRUE,congruent,0.6508,-0.18655245573517878
19951,UK,magnitude,7 | 2,5,TRUE,neutral,0.7156,-0.1453296681046646
19951,UK,magnitude,9 | 4,5,TRUE,incongruent,0.5998,-0.22199353857649168
19951,UK,magnitude,6 | 1,5,TRUE,neutral,0.6656,-0.1767866867173325
19951,UK,magnitude,2 | 4,2,TRUE,congruent,1.1426,0.05789421972453023
19951,UK,magnitude,3 | 4,1,TRUE,congruent,0.6328,-0.19873352951037984
19951,UK,magnitude,6 | 1,5,TRUE,congruent,0.6082,-0.21595358419188668
19951,UK,magnitude,9 | 4,5,TRUE,congruent,0.5244,-0.28033731698195336
19951,UK,magnitude,2 | 4,2,TRUE,neutral,0.7494,-0.1252863112422209
19951,UK,magnitude,3 | 4,1,TRUE,neutral,0.6178,-0.20915209603456816
19951,UK,magnitude,3 | 1,2,TRUE,incongruent,0.6341,-0.19784224681303847
19951,UK,magnitude,2 | 7,5,TRUE,incongruent,0.5837,-0.23381030668984007
19951,UK,magnitude,9 | 4,5,TRUE,neutral,0.5678,-0.2458046118101616
19951,UK,magnitude,4 | 9,5,TRUE,neutral,0.5844,-0.2332897927377408
19951,UK,magnitude,1 | 6,5,TRUE,incongruent,0.684,-0.16494389827988373
19951,UK,magnitude,2 | 7,5,TRUE,congruent,0.5662,-0.24703013497091578
19951,UK,magnitude,4 | 9,5,TRUE,congruent,0.6036,-0.21925076889644776
19951,UK,magnitude,2 | 4,2,TRUE,incongruent,0.5904,-0.22885365118501483
19951,UK,magnitude,3 | 1,2,TRUE,congruent,0.634,-0.1979107421182673
19951,UK,magnitude,4 | 3,1,TRUE,neutral,0.7001,-0.15483992234805422
19951,UK,magnitude,8 | 6,2,TRUE,congruent,0.6393,-0.1942952955661356
19951,UK,magnitude,7 | 9,2,TRUE,neutral,0.5403,-0.26736503246080423
19951,UK,magnitude,4 | 3,1,TRUE,incongruent,0.6199,-0.20767836364842648
19951,UK,magnitude,1 | 6,5,TRUE,neutral,0.5335,-0.2728655762395113
19951,UK,magnitude,6 | 8,2,TRUE,congruent,0.9504,-0.02209357236288166
19951,UK,magnitude,7 | 9,2,TRUE,congruent,0.6586,-0.18137827362411105
19951,UK,magnitude,7 | 6,1,TRUE,incongruent,0.8818,-0.05462990550969621
19951,UK,magnitude,4 | 2,2,TRUE,neutral,0.6666,-0.17613469067548876
19951,UK,magnitude,7 | 6,1,TRUE,congruent,1.1181,0.048480647473502135
19951,UK,magnitude,8 | 3,5,TRUE,neutral,0.491,-0.3089185078770315
19961,UK,magnitude,6 | 7,1,TRUE,neutral,1.0904,0.03758584282661715
19961,UK,magnitude,8 | 6,2,TRUE,congruent,0.685,-0.1643094285075744
19961,UK,magnitude,3 | 1,2,TRUE,neutral,0.6347,-0.1974315016860435
19961,UK,magnitude,1 | 6,5,TRUE,incongruent,0.609,-0.21538270736712464
19961,UK,magnitude,4 | 9,5,TRUE,neutral,0.6126,-0.2128230075294461
19961,UK,magnitude,3 | 8,5,TRUE,incongruent,0.6921,-0.15983115075924406
19961,UK,magnitude,6 | 7,1,TRUE,congruent,0.7605,-0.1189007816109828
19961,UK,magnitude,6 | 8,2,TRUE,neutral,0.9706,-0.012959713020733253
19961,UK,magnitude,3 | 1,2,TRUE,incongruent,0.7134,-0.14666689499766478
19961,UK,magnitude,6 | 1,5,TRUE,congruent,0.6996,-0.1551501991933611
19961,UK,magnitude,3 | 4,1,TRUE,congruent,0.5474,-0.26169520692589515
19961,UK,magnitude,4 | 3,1,TRUE,congruent,0.5934,-0.22665245801917694
19961,UK,magnitude,1 | 3,2,TRUE,incongruent,0.5691,-0.24481141439167498
19961,UK,magnitude,9 | 8,1,TRUE,neutral,0.7462,-0.12714475529518973
19961,UK,magnitude,8 | 9,1,TRUE,incongruent,0.5835,-0.233959139618611
19961,UK,magnitude,3 | 4,1,TRUE,neutral,0.8583,-0.066360887475074945
19961,UK,magnitude,1 | 2,1,TRUE,incongruent,0.6668,-0.17600440884403232
19961,UK,magnitude,7 | 2,5,TRUE,neutral,0.6932,-0.15914144595812058
19961,UK,magnitude,1 | 6,5,TRUE,congruent,0.5978,-0.22344408929673812
19961,UK,magnitude,7 | 9,2,TRUE,congruent,0.697,-0.1567672219019906
19961,UK,magnitude,9 | 4,5,FALSE,congruent,0.8263,-0.08286224724355572
19961,UK,magnitude,7 | 9,2,TRUE,neutral,0.7478,-0.12621453918179917
19961,UK,magnitude,6 | 8,2,TRUE,congruent,0.6497,-0.18728713323463128
19961,UK,magnitude,2 | 7,5,TRUE,incongruent,0.8253,-0.08338815489065401
19961,UK,magnitude,4 | 9,5,TRUE,congruent,0.6261,-0.20335629621488355
19961,UK,magnitude,2 | 1,1,TRUE,incongruent,0.693,-0.1592667653881933
19961,UK,magnitude,4 | 2,2,TRUE,neutral,0.5389,-0.2684918164039745
19961,UK,magnitude,8 | 9,1,TRUE,congruent,0.7402,-0.13065091924090705
19961,UK,magnitude,9 | 8,1,TRUE,congruent,0.6314,-0.19969542244380148
19961,UK,magnitude,9 | 4,5,TRUE,neutral,0.7035,-0.15273589822923547
19961,UK,magnitude,8 | 3,5,TRUE,incongruent,0.6786,-0.16838614469090107
19961,UK,magnitude,8 | 9,1,TRUE,neutral,0.6479,-0.1884920200546733
19961,UK,magnitude,1 | 3,2,TRUE,congruent,0.698,-0.15614457737683893
19961,UK,magnitude,4 | 3,1,TRUE,incongruent,0.5971,-0.22395292881822015
19961,UK,magnitude,8 | 6,2,TRUE,neutral,1.0758,0.03173153994582652
19961,UK,magnitude,2 | 4,2,TRUE,congruent,0.5642,-0.2485669181806525
19961,UK,magnitude,9 | 7,2,TRUE,congruent,0.5836,-0.233884716778586
19961,UK,magnitude,7 | 2,5,TRUE,congruent,0.7276,-0.13810730960855402
19961,UK,magnitude,7 | 2,5,TRUE,incongruent,0.8942,-0.04856533446798701
19961,UK,magnitude,6 | 1,5,TRUE,neutral,0.5604,-0.251501873386263
19961,UK,magnitude,7 | 6,1,TRUE,neutral,0.8065,-0.09339562827501968
19961,UK,magnitude,3 | 8,5,TRUE,neutral,0.6599,-0.18052187163787736
19961,UK,magnitude,9 | 8,1,TRUE,incongruent,0.8387,-0.07639335698254088
19961,UK,magnitude,8 | 6,2,TRUE,incongruent,0.781,-0.10734896612269966
19961,UK,magnitude,1 | 2,1,TRUE,neutral,0.6263,-0.20321758829869221
19961,UK,magnitude,1 | 2,1,TRUE,congruent,0.7609,-0.11867241589944862
19961,UK,magnitude,2 | 4,2,TRUE,incongruent,0.7775,-0.1092996023011249
19961,UK,magnitude,2 | 7,5,TRUE,congruent,0.6239,-0.20488501436963671
19961,UK,magnitude,9 | 4,5,TRUE,incongruent,0.7609,-0.11867241589944862
19961,UK,magnitude,6 | 1,5,TRUE,incongruent,0.6765,-0.16973219906635822
19961,UK,magnitude,3 | 4,1,TRUE,incongruent,0.6381,-0.1951112553776086
19961,UK,magnitude,8 | 3,5,TRUE,neutral,0.665,-0.17717835469689538
19961,UK,magnitude,4 | 3,1,TRUE,neutral,0.8644,-0.0632852417887963
19961,UK,magnitude,1 | 3,2,TRUE,neutral,0.5861,-0.23202827861838118
19961,UK,magnitude,3 | 1,2,TRUE,congruent,0.6436,-0.1913839645730081
19961,UK,magnitude,2 | 1,1,TRUE,neutral,0.895,-0.04817696468408802
19961,UK,magnitude,6 | 8,2,TRUE,incongruent,0.7596,-0.11941504393502005
19961,UK,magnitude,7 | 6,1,TRUE,congruent,0.6595,-0.18078520011761592
19961,UK,magnitude,4 | 2,2,TRUE,incongruent,0.6927,-0.15945481236316122
19961,UK,magnitude,8 | 3,5,TRUE,congruent,0.7329,-0.13495527830690085
19961,UK,magnitude,3 | 8,5,TRUE,congruent,0.5716,-0.24290777988106738
19961,UK,magnitude,4 | 9,5,TRUE,incongruent,0.8155,-0.08857603462370539
19961,UK,magnitude,7 | 9,2,TRUE,incongruent,0.7087,-0.14953756723848344
19961,UK,magnitude,9 | 7,2,TRUE,incongruent,0.7089,-0.14941502364796858
19961,UK,magnitude,9 | 7,2,TRUE,neutral,0.5357,-0.27107835362714067
19961,UK,magnitude,7 | 6,1,FALSE,incongruent,0.6591,-0.18104868835982724
19961,UK,magnitude,6 | 7,1,TRUE,incongruent,0.9134,-0.0393389927290182
19961,UK,magnitude,4 | 2,2,TRUE,congruent,0.5602,-0.2516568955124506
19961,UK,magnitude,2 | 4,2,TRUE,neutral,0.8412,-0.07510073598571654
19961,UK,magnitude,2 | 7,5,TRUE,neutral,0.7309,-0.13614203811602704
19961,UK,magnitude,2 | 1,1,TRUE,congruent,0.6351,-0.19715788726092556
19961,UK,magnitude,1 | 6,5,TRUE,neutral,0.479,-0.3196644865854368
19966,UK,magnitude,1 | 3,2,TRUE,congruent,0.6029,-0.2197547161346474
19966,UK,magnitude,2 | 1,1,TRUE,incongruent,0.7946,-0.09985143928065596
19966,UK,magnitude,7 | 2,5,TRUE,incongruent,0.7978,-0.09810596802617927
19966,UK,magnitude,9 | 4,5,TRUE,congruent,0.93,-0.03151705144606486
19966,UK,magnitude,3 | 1,2,TRUE,congruent,0.6827,-0.16577009714832264
19966,UK,magnitude,4 | 3,1,TRUE,incongruent,0.8605,-0.06524912533642091
19966,UK,magnitude,9 | 8,1,TRUE,incongruent,0.8476,-0.07180905196124303
19966,UK,magnitude,7 | 2,5,TRUE,congruent,0.9581,-0.018589159834111777
19966,UK,magnitude,4 | 9,5,TRUE,congruent,1.2411,0.09380677561517467
19966,UK,magnitude,2 | 4,2,TRUE,congruent,1.038,0.01619735351243906
19966,UK,magnitude,9 | 8,1,TRUE,neutral,0.6561,-0.1830299622427005
19966,UK,magnitude,7 | 9,2,TRUE,incongruent,2.2893,0.35970270827411366
19966,UK,magnitude,9 | 7,2,TRUE,congruent,0.5124,-0.2903908789273513
19966,UK,magnitude,3 | 8,5,TRUE,neutral,0.5081,-0.2940508050897043
19966,UK,magnitude,2 | 4,2,TRUE,neutral,0.6071,-0.2167397671270511
19966,UK,magnitude,3 | 8,5,TRUE,congruent,0.5133,-0.2896287357392373
19966,UK,magnitude,6 | 8,2,TRUE,neutral,0.5922,-0.22753159694671968
19966,UK,magnitude,6 | 1,5,TRUE,congruent,0.7241,-0.14020145251943436
19966,UK,magnitude,6 | 7,1,TRUE,congruent,0.531,-0.2749054789185309
19966,UK,magnitude,8 | 6,2,TRUE,congruent,0.5676,-0.2459576132145636
19966,UK,magnitude,8 | 6,2,TRUE,incongruent,0.7834,-0.10601643278815294
19966,UK,magnitude,4 | 3,1,TRUE,congruent,0.6298,-0.20079734369947488
19966,UK,magnitude,7 | 9,2,TRUE,congruent,0.5085,-0.29370904274123666
19966,UK,magnitude,1 | 3,2,TRUE,neutral,0.66,-0.1804560644581313
19966,UK,magnitude,8 | 9,1,TRUE,incongruent,0.6762,-0.16992483357024982
19966,UK,magnitude,1 | 2,1,TRUE,neutral,0.8481,-0.071552936790818
19966,UK,magnitude,8 | 3,5,TRUE,incongruent,0.6431,-0.19172149041723216
19966,UK,magnitude,8 | 3,5,TRUE,neutral,0.6056,-0.21781413350798365
19966,UK,magnitude,6 | 1,5,TRUE,incongruent,0.7083,-0.14978275820161055
19966,UK,magnitude,3 | 4,1,TRUE,neutral,0.557,-0.25414480482627105
19966,UK,magnitude,4 | 9,5,TRUE,incongruent,0.5906,-0.22870655737094034
19966,UK,magnitude,6 | 8,2,TRUE,incongruent,0.6442,-0.19097927951632743
19966,UK,magnitude,1 | 6,5,TRUE,neutral,0.5255,-0.279427279635739
19966,UK,magnitude,4 | 3,1,TRUE,neutral,0.6295,-0.20100426555611864
19966,UK,magnitude,2 | 1,1,TRUE,congruent,0.9362,-0.028631363208576673
19966,UK,magnitude,1 | 2,1,TRUE,congruent,0.5634,-0.24918315735024543
19966,UK,magnitude,4 | 9,5,TRUE,neutral,0.5575,-0.25375512827980173
19966,UK,magnitude,2 | 1,1,TRUE,neutral,0.6911,-0.16045910703103114
19966,UK,magnitude,7 | 6,1,TRUE,incongruent,0.8691,-0.060930250076575765
19966,UK,magnitude,1 | 6,5,TRUE,congruent,0.606,-0.21752737583371382
19966,UK,magnitude,4 | 2,2,TRUE,incongruent,0.5722,-0.24245214653075614
19966,UK,magnitude,9 | 4,5,TRUE,neutral,0.5227,-0.2817474999022494
19966,UK,magnitude,6 | 1,5,TRUE,neutral,0.5376,-0.2695407399542312
19966,UK,magnitude,2 | 4,2,TRUE,incongruent,0.7645,-0.1166225102516611
19966,UK,magnitude,2 | 7,5,TRUE,neutral,0.5793,-0.23709647150094282
19966,UK,magnitude,7 | 6,1,FALSE,neutral,0.6269,-0.2028017301610411
19966,UK,magnitude,8 | 3,5,TRUE,congruent,0.5614,-0.25072759170157966
19966,UK,magnitude,6 | 7,1,TRUE,neutral,0.6567,-0.1826329837124059
19966,UK,magnitude,7 | 2,5,TRUE,neutral,0.6088,-0.2155253562374836
19966,UK,magnitude,3 | 4,1,TRUE,congruent,0.5599,-0.2518895325050162
19966,UK,magnitude,6 | 7,1,TRUE,incongruent,0.5936,-0.22650610772902932
19966,UK,magnitude,2 | 7,5,TRUE,incongruent,0.495,-0.3053948010664313
19966,UK,magnitude,6 | 8,2,TRUE,congruent,0.5221,-0.2822463067892844
19966,UK,magnitude,9 | 7,2,FALSE,incongruent,0.5622,-0.2501091587285781
19966,UK,magnitude,1 | 6,5,TRUE,incongruent,0.6425,-0.1921268679966679
19966,UK,magnitude,3 | 1,2,TRUE,incongruent,0.5611,-0.25095973129654275
19966,UK,magnitude,8 | 9,1,TRUE,neutral,0.8112,-0.09087205801073922
19966,UK,magnitude,3 | 1,2,TRUE,neutral,0.5799,-0.23664689125178456
19966,UK,magnitude,9 | 4,5,TRUE,incongruent,0.756,-0.12147820449879346
19966,UK,magnitude,4 | 2,2,FALSE,neutral,0.5019,-0.29938280431794306
19966,UK,magnitude,1 | 2,1,TRUE,incongruent,0.6775,-0.16909070045355667
19966,UK,magnitude,9 | 8,1,TRUE,congruent,0.5032,-0.2982593675627875
19966,UK,magnitude,7 | 6,1,TRUE,congruent,0.752,-0.12378215940835775
19966,UK,magnitude,8 | 6,2,TRUE,neutral,0.5492,-0.2602694714352825
19966,UK,magnitude,3 | 8,5,TRUE,incongruent,0.6887,-0.1619699170146799
19966,UK,magnitude,3 | 4,1,TRUE,incongruent,0.5919,-0.2277516600281464
19966,UK,magnitude,1 | 3,2,TRUE,incongruent,0.5468,-0.26217149410421536
19966,UK,magnitude,9 | 7,2,TRUE,neutral,0.7459,-0.12731939284807034
19966,UK,magnitude,8 | 9,1,TRUE,congruent,0.5408,-0.2669633170664205
19966,UK,magnitude,4 | 2,2,TRUE,congruent,0.5401,-0.2675258227188065
19966,UK,magnitude,7 | 9,2,TRUE,neutral,0.4916,-0.30838812578558356
19966,UK,magnitude,2 | 7,5,TRUE,congruent,0.804,-0.0947439512515487
19975,UK,magnitude,6 | 8,2,TRUE,neutral,1.178,0.07114529045108281
19975,UK,magnitude,8 | 3,5,TRUE,incongruent,0.76,-0.11918640771920865
19975,UK,magnitude,8 | 9,1,TRUE,congruent,0.766,-0.11577123036739606
19975,UK,magnitude,4 | 2,2,TRUE,incongruent,1.1,0.04139268515822508
19975,UK,magnitude,6 | 8,2,TRUE,incongruent,0.893,-0.049148541111453566
19975,UK,magnitude,9 | 4,5,TRUE,congruent,1.368,0.13608609738409747
19975,UK,magnitude,4 | 9,5,TRUE,incongruent,1.058,0.024485667699166973
19975,UK,magnitude,1 | 3,2,TRUE,incongruent,1.178,0.07114529045108281
19975,UK,magnitude,7 | 2,5,TRUE,incongruent,0.964,-0.01592296609716924
19975,UK,magnitude,3 | 4,1,TRUE,incongruent,0.91,-0.040958607678906384
19975,UK,magnitude,7 | 9,2,TRUE,congruent,0.651,-0.18641901143180803
19975,UK,magnitude,8 | 6,2,TRUE,congruent,0.76,-0.11918640771920865
19975,UK,magnitude,9 | 7,2,TRUE,incongruent,0.979,-0.009217308196862183
19975,UK,magnitude,2 | 4,2,TRUE,incongruent,0.842,-0.07468790850035051
19975,UK,magnitude,3 | 1,2,TRUE,neutral,0.764,-0.11690664142431006
19975,UK,magnitude,6 | 8,2,TRUE,congruent,0.594,-0.22621355501880647
19975,UK,magnitude,9 | 7,2,TRUE,neutral,0.825,-0.08354605145007493
19975,UK,magnitude,1 | 6,5,TRUE,congruent,0.659,-0.18111458540599013
19975,UK,magnitude,8 | 3,5,TRUE,neutral,0.885,-0.05305672930217456
19975,UK,magnitude,4 | 2,2,TRUE,neutral,0.665,-0.17717835469689538
19975,UK,magnitude,4 | 3,1,TRUE,neutral,0.51,-0.2924298239020636
19975,UK,magnitude,6 | 1,5,TRUE,congruent,0.776,-0.11013827874181155
19975,UK,magnitude,3 | 4,1,TRUE,congruent,0.72,-0.14266750356873156
19975,UK,magnitude,4 | 3,1,TRUE,congruent,0.662,-0.17914201056030005
19975,UK,magnitude,1 | 6,5,TRUE,incongruent,0.661,-0.17979854051435976
19975,UK,magnitude,8 | 6,2,TRUE,neutral,0.901,-0.04527520902093701
19975,UK,magnitude,3 | 1,2,TRUE,incongruent,0.764,-0.11690664142431006
19975,UK,magnitude,2 | 7,5,TRUE,incongruent,0.762,-0.1180450286603995
19975,UK,magnitude,4 | 9,5,TRUE,congruent,0.749,-0.12551818230053352
19975,UK,magnitude,2 | 1,1,TRUE,incongruent,0.767,-0.11520463605101904
19975,UK,magnitude,6 | 7,1,TRUE,congruent,0.676,-0.17005330405836405
19975,UK,magnitude,6 | 1,5,TRUE,incongruent,0.747,-0.12667939818460122
19975,UK,magnitude,4 | 2,2,TRUE,congruent,0.725,-0.13966199342900631
19975,UK,magnitude,3 | 1,2,TRUE,congruent,0.541,-0.26680273489343054
19975,UK,magnitude,7 | 6,1,FALSE,incongruent,0.574,-0.2410881076020265
19975,UK,magnitude,1 | 2,1,TRUE,congruent,1.881,0.27438879555037887
19975,UK,magnitude,9 | 7,2,TRUE,congruent,0.649,-0.18775530319963074
19975,UK,magnitude,9 | 4,5,TRUE,incongruent,0.645,-0.19044028536473223
19975,UK,magnitude,1 | 2,1,TRUE,neutral,0.658,-0.1817741063860445
19975,UK,magnitude,8 | 9,1,TRUE,incongruent,0.774,-0.11125903931710739
19975,UK,magnitude,1 | 2,1,TRUE,incongruent,0.776,-0.11013827874181155
19975,UK,magnitude,1 | 3,2,TRUE,congruent,1.043,0.018284308426530838
19975,UK,magnitude,7 | 6,1,TRUE,neutral,0.827,-0.08249449044745336
19975,UK,magnitude,8 | 6,2,TRUE,incongruent,1.062,0.026124516745450282
19975,UK,magnitude,4 | 3,1,TRUE,incongruent,1.878,0.2736955879300921
19975,UK,magnitude,7 | 2,5,TRUE,congruent,0.627,-0.20273245916928356
19975,UK,magnitude,8 | 3,5,TRUE,congruent,0.576,-0.239577516576788
19975,UK,magnitude,7 | 9,2,TRUE,neutral,0.676,-0.17005330405836405
19975,UK,magnitude,3 | 8,5,TRUE,incongruent,0.609,-0.21538270736712464
19975,UK,magnitude,2 | 7,5,TRUE,congruent,0.525,-0.2798406965940431
19975,UK,magnitude,1 | 6,5,TRUE,neutral,0.508,-0.29413628771608075
19975,UK,magnitude,3 | 8,5,TRUE,congruent,0.76,-0.11918640771920865
19975,UK,magnitude,2 | 1,1,TRUE,neutral,1.461,0.1646502159342968
19975,UK,magnitude,6 | 1,5,TRUE,neutral,0.493,-0.30715308072277
19975,UK,magnitude,3 | 8,5,TRUE,neutral,0.86,-0.06550154875643228
19975,UK,magnitude,6 | 7,1,TRUE,neutral,0.811,-0.09097914578884395
19975,UK,magnitude,2 | 7,5,TRUE,neutral,1.678,0.22479195649268147
19975,UK,magnitude,2 | 1,1,TRUE,congruent,0.775,-0.1106982974936897
19975,UK,magnitude,7 | 2,5,TRUE,neutral,0.796,-0.09908693226233094
19975,UK,magnitude,4 | 9,5,TRUE,neutral,1.343,0.12807601266871535
19975,UK,magnitude,9 | 8,1,TRUE,incongruent,1.426,0.15411952551584673
19975,UK,magnitude,3 | 4,1,TRUE,neutral,0.61,-0.21467016498923297
19975,UK,magnitude,1 | 3,2,TRUE,neutral,0.628,-0.20204035626280387
19975,UK,magnitude,2 | 4,2,TRUE,neutral,0.51,-0.2924298239020636
19975,UK,magnitude,6 | 7,1,TRUE,incongruent,1.176,0.07040732174011965
19975,UK,magnitude,9 | 8,1,TRUE,congruent,1.196,0.07773117965239203
19975,UK,magnitude,7 | 6,1,TRUE,congruent,1.091,0.037824750588341866
19975,UK,magnitude,7 | 9,2,TRUE,incongruent,0.954,-0.020451625295904902
19975,UK,magnitude,8 | 9,1,TRUE,neutral,0.866,-0.062482107982653363
19975,UK,magnitude,9 | 4,5,TRUE,neutral,1.029,0.012415374762432893
19975,UK,magnitude,2 | 4,2,TRUE,congruent,1.296,0.11260500153457455
19975,UK,magnitude,9 | 8,1,TRUE,neutral,0.766,-0.11577123036739606
19984,UK,magnitude,3 | 1,2,FALSE,incongruent,0.624,-0.20481541031757602
19984,UK,magnitude,1 | 6,5,FALSE,incongruent,1.031,0.013258665283516512
19984,UK,magnitude,8 | 6,2,FALSE,incongruent,0.528,-0.27736607746618774
19984,UK,magnitude,3 | 4,1,TRUE,neutral,0.791,-0.10182351650232342
19984,UK,magnitude,3 | 1,2,TRUE,congruent,0.56,-0.25181197299379954
19984,UK,magnitude,8 | 9,1,FALSE,incongruent,0.925,-0.03385826726096737
19984,UK,magnitude,1 | 3,2,TRUE,congruent,0.523,-0.2814983111327257
19984,UK,magnitude,8 | 3,5,TRUE,congruent,0.576,-0.239577516576788
19984,UK,magnitude,2 | 4,2,TRUE,congruent,0.641,-0.19314197048118256
19984,UK,magnitude,2 | 4,2,FALSE,neutral,2.893,0.4613484336479829
19984,UK,magnitude,6 | 8,2,FALSE,incongruent,0.658,-0.1817741063860445
19984,UK,magnitude,7 | 9,2,TRUE,neutral,0.79,-0.10237290870955855
19984,UK,magnitude,1 | 3,2,FALSE,neutral,3.226,0.5086643630529427
19984,UK,magnitude,6 | 8,2,TRUE,congruent,0.632,-0.19928292171761497
19984,UK,magnitude,7 | 2,5,FALSE,incongruent,0.762,-0.1180450286603995
19984,UK,magnitude,2 | 7,5,TRUE,congruent,0.627,-0.20273245916928356
19984,UK,magnitude,2 | 1,1,TRUE,neutral,0.814,-0.0893755951107988
19984,UK,magnitude,4 | 3,1,TRUE,neutral,1.193,0.0766404436703419
19984,UK,magnitude,9 | 7,2,FALSE,incongruent,0.545,-0.2636034977233575
19984,UK,magnitude,1 | 2,1,FALSE,incongruent,0.717,-0.1444808443321999
19984,UK,magnitude,2 | 7,5,FALSE,incongruent,0.899,-0.046240308266771224
19984,UK,magnitude,4 | 3,1,FALSE,incongruent,0.56,-0.25181197299379954
19984,UK,magnitude,3 | 8,5,TRUE,neutral,1.29,0.11058971029924898
19984,UK,magnitude,4 | 2,2,FALSE,neutral,1.562,0.19368102954128152
